"text","isPositive"
"Являюсь многолетним клиентом банка. С недавних пор пользуюсь еще и бизнес-версией, как индивидуальный предприниматель.9 января 2018 года воспользовался встроенной в личный кабинет Тинькофф-бизнес бухгалтерией для формирования, оплаты и отправки отчетности по итогам прошедшего года в налоговую. Сверил фактические доходы за год через банк и то, что мне банк насчитал в итоге в декларации - первая ошибка. Не учтены проценты по остатку на счете за март 2017. Отписался через чат сотруднику банка с подсказкой где и что поправить. Обещали разобраться. Стал проверять расчеты банка по доплате 1% свыше 300000р - вторая ошибка: в этих расчетах не учтено последнее за 2017 год поступление средств от контрагента. Тут же третья ошибка: не учтено еще одно начисление процентов по остатку (за декабрь 2017). Не хватает в расчете одного из оплаченных через банк платежей по обязательным страховым взносам. Еще один ""косяк"".Отписался вновь сотруднику в чат с конкретными подсказками для ускорения процесса. Опять пообещали разобраться и сообщить. При этом, сначала отвечал в чате один человек, потом другой, сейчас общаюсь уже с третьим, а он ничего конкретного по срокам исправления ошибок, допущенных банком, сказать не может. А мне не когда-то там, в обозримом будущем, а вчера еще надо было эту, не бог весть какую сложную операцию осуществить. Кроме того, в рамках какой-то акции перевели меня на более дорогой тариф, хоть я об этом не просил, без предупреждения. Типа, бесплатно, на период акции. Обнаружил случайно. А я очень не люблю, когда без моего ведома за меня решают, что мне нужнее. Хоть бы минимум обещанного выполняли без ошибок, зачем брать на себя завышенные обязательства? Я не просил.""Замечательный"" сервис: клиент сам разбирается где банк накосячил, сам подсказывает сотрудникам где и что надо поправить, выслушивает обещания разобраться, ждет, теряет время, вынужден отслеживать и перепроверять все. Еще и деньги за обслуживание платит. Красота!Крайне разочарован.",0
"Отправил заявку на потребительский кредит наличными на сумму 100.000 рублей в данном банке, однако получил отказ без объяснения причин. Всем условиям банка я соответствую, а именно: 1) мне 21 год,2) официально трудоустроен уже более полугода, все справки подтверждающие это имеются,3) кредитов ранее не брал т.е. просрочек по ранее взятым кредитам где либо не имеется, ровно так же как штрафов и каких либо взысканий.Решением банка остался недоволен, крайне не рекомендую иметь с ними дел.",0
"Не буду писать огромное полотно, постараюсь кратко. Пару месяцев назад в банке Тинькофф стартовала акция, по которой при оформлении кредитной карты «All Games для геймеров» должен выдаваться промокод на 5000 рублей, который можно использовать в МВидео для покупки игровой консоли и принадлежностей.До 10 января у меня отпуск, поэтому решил, что это хороший шанс купить консоль и провести время за играми. Я решил не медлить и 25 декабря (как только узнал об акции) я оформил данную карту. Первым разочарованием стало то, что карту мне должны были привезти только 28-го числа. Ладно, согласился. После получения карты, я тут же сделал покупку в магазине на 1000 рублей, как требовали того условия акции (якобы для активации). Здесь меня уже ждало второе разочарование - транзакции требовалось подтверждение (я в технических деталях не особо силен), и на это ушло целая неделя! Ровно третьего января транзакция подтвердилась (я проверял этот статус в приложении каждый день) и вот я уже сижу в ожидании промокода. День проходит, второй. Промокода все еще нет. Снова пишу в техподдержку (а писал я туда чуть ли не каждый день), где мне заявляют ужасную вещь - промокод приходит в течение пяти дней. Я злюсь, ну думаю, ладно, подожду еще 5 дней. И вот, спустя еще почти неделю (а именно сегодня, 9-го января), я снова пишу в техподдержку, что мол, не пришел промокод. На что сотрудница мне отвечает - у нас происходят какие-то технические неполадки, и промокод будет только к 15-у января! И то, не точно.Я в бешенстве. 3 недели занимает простейшая процедура получения простого промокода, который состоит из обычных цифр, которые приходят по SMS. И это при том, что Тинькофф Банк постоянно везде заявляет, что он самый инновационный и продвинутый банк России!Кстати, я не сказал самого главного. Обслуживание этой кредитной карты (которая мне даже не нужна) стоит 990 рублей в год! То, есть, я просто потратил 990 рублей на испорченные нервы и отпуск. И все это в новогодние праздники!Скажу честно, в жизни я использовал много банков (и из топ-5, и попроще), но это самый худший банк в моей жизни. Спасибо, Тинькофф за такой отвратительный сервис. Почти все мои друзья и знакомые настроены плохо против данного банка, я их не слушал. А теперь убедился в их правоте.",0
"Добрый день. Первый раз пишу отзыв о Банке.   Может быть, мой эпос будет полезным для кого-то...Не первый год являюсь лояльным клиентом Тиньков Банка (в 2017 году по моим счетам как ф.л. в данном Банке прошлом около 7 млн рублей; имею разные продукты - 3 дебетовые карты, 2 кредитные, 2 вклада; не заплатил ни одной копейки по процентам кредитной карты в 2017 году; привлек много знакомых и друзей в банк). Уважаю то, что делает Тиньков и, особенно, понравился в 2016 году продукт инвестиции. Пользуюсь продуктом с 1 дня его создания; был 1 клиентом в Новосибирске, который открыл брокерский счет по данной схеме.  В 2017 году я  заработал 30% от своего инвестиционного портфеля благодаря этому сервису. Собственно, хотел написать свое мнение про сервис Тиньков Инвестиции. Плюсы: очень просто все, удобный интерфейс, хороший выбор финансовых инструментов. Минусы: нет возможности делать короткие позиции, нет возможности делать стопы, недостаточные возможности для анализа твоего инвестиционного портфеля и истории операций, постоянные технические СБОИ и ОШИБКИ. Вот о сбоях и ошибках отдельная история. Обычно, это - зависание приложения, временное исчезновение собственных акций, временное удвоение акций. Ошибки бывают несколько раз в месяц, в среднем - 10 раз в месяц (это как я замечаю, примерно). Ранее меня эти ошибки особенно не беспокоили, так как их оперативно исправляли и они не наносили мне финансовый ущерб, но... 03.01.18  случился очередной компьютерный сбой в Тиньков Инвестиции и у меня на брокерском счёту задублировались (прибавились) акции Сбербанка на сумму 320 тр. (то есть у меня было 320 тр. в виде акций Сбербанка и мне ошибочно прибавилось еще 320 т.р. в виде тех же акций. Всего 640 т.р.). О том, что у меня прибавились акции, я был не в курсе: смс не приходило; оповещений в приложении не было; в моем портфеле это незначительная сумма, поэтому самостоятельно я также это заметить не мог. В этот день курс акций Сбербанка был максимальный за всю историю, поэтому я продал все акции (в том числе и задублированные, так как не знал, что часть из них не моя). После этого на общую полученную сумму я купил акции компании Аэрофлот (по цене 1 акции - 139,5 рублей). Обе операции прошли по системе, в доказательство чего я, какобычно, получил сообщения о транзакциях. Фото имеется. На следующий день 04.01 акции компании Аэрофлот выросли и 1 акция стоила 149 рублей. Но вечером у меня вообще исчезли все купленные (от 03.01.18.) акции Аэрофлота и остаток на брокерском счете.После моего обращения в сервисную службу по смс и длительных коммуникаций через 2 часа мне вернули 306 т.р на брокерский счет и сказали, что транзакцию по Аэрофлоту отменили на всю сумму, в том числе на мои 50% средств (320 т.р.) На мой вопрос: «Кто будет возмещать мои финансовые потери из-за техническогосбоя?», - мне ничего не ответили кроме того, что мое обращение в работе. На следующий день 05.01 у меня вместо 306 т.р. появилось на брокерском счету цифра 320 т.р. На мои многочисленные вопросы с просьбой прокомментировать ситуацию, мне отвечали, что обращение в работе. По итогу 06.01.18 мне позвонил сотрудник Тиньков и предложил компенсацию 1 т.р. на дебетовую карту, но я отказался, так как на тот день мои финансовые потери были примерно 20 тр. Кроме отказа на предложение, я попросил сотрудника искать выход из ситуации и сообщил, что я жду новых предложений. После этого до конца дня мне пришла смс, что решение не будет изменено, без комментариев и дополнений. То есть никто не только не предложил мне решить вопрос о моих финансовых потерях из-за данного технического сбоя и некорректной работы вашего сервиса, но даже никто не извинился…На сегодня 09.01.18 цена за 1 акцию Аэрофлот почти 151 рубль. Свои финансовые потери из-за технического сбоя оцениваю в 24 т.р. По итогу, мораль для клиентов: будьте готовы, что в Тиньков Инвестиции есть многочисленные ошибки, которые могут привести в том числе к вашим финансовым потерям. Внимательно отслеживайте состояние ваших активов по данному приложению. Обращение для Тиньков Банка:1. Очень печально, что вы не цените ваших лояльных клиентов. Даже извинений не было, а это, значит, что у вас все черезчур хорошо... 2. Сегодня я вам написал официальную претензию, выслал ее по электронной почте. Прошу компенсировать мои 24 т.р., так как ваши действия, считаю, незаконными (в случает технических сбоев банк должен устранять их законными способами, не приводящими к финансовым потерям клиентов, а не просто техническими манипуляциями без подтверждения транзакций).  В противном случае буду вынужден написать жалобу в ЦБ РФ и прокуратору РФ. Спасибо за внимание!",0
"Договаривались с банком о разбитии минимального платежа на 3 части, сообщил, что мне придёт 5 тысяч, из них, как мы и договорились, я оплачу первую часть, остальные верну людям и займу на 2-й.В итоге на дебетовую карту приходят 5 тысяч, которые автоматически списывают с карты на погашение, не 2,500 как договорились, а все мои деньги! В итоге я остался без средств и возможности платить 2-ю часть.Я мог попросить на карту другого банка, но я доверял своему Тинькову! Который просто забрал все деньги и плевал на договорённость!",0
"Такое ощущение, что Тиньков приобрёл сайт банки ру. А ведь условия ипотеки в этом банке не лучше, чем в Сбере, приманка только сладкая - от 6.45%, а в реале будет все.12.7%+ 1 % до регистрации права собственности; + 2 % при отказе от личного страхования. Но рейтинг зато самый высокий, почему? Для банков ключевую ставку снизили уже до 7.75. а банки почему то продолжают грабеж.",0
"Больше года оплачиваю несколько услуг ЖКХ с помощью настроенных в приложении регулярных платежей. До сих пор всё было стабильно. Никогда не задумывался над тем, что может пойти что-то не так. Чёрт меня дернул зайти в личный кабинет на сайте одного из поставщиков услуг 4.01.2018 вечером. С удивлением вижу, что у меня долг за ноябрь 2017 г.! Как так?! Смотрю там же платежи, последний датирован 15.11.2017, то есть за услуги за октябрь. Понимаю, что этот регулярный платеж, как и все остальные, настроенные мной на 15 число каждого месяца, по каким-то причинам 15 декабря не был произведён. Открываю приложение Тиньков, нахожу только три из четырёх настроенных автоплатежей. Того самого нет! В списке операций, естественно его тоже нет. Смотрю последний платеж 15.11.2017, операция в списке есть, при попытке загрузить чек появляется белый экран и всё. Ищу эту организацию в списке получателей платежей в приложении, её нет! Пишу в чат, в чем, мол, дело. Все объясняю. Там дама предлагает какую-то хрень, типа сделать скриншоты, прислать марку и модель телефона, в общем... ощущение, что её специально подобрали для таких случаев,  когда оправдаться нечем, а отморозить клиента надо. Звоню в поддержку. Объясняю. Девушка все понимает, смотрит, проверяет, долго, минут 10, потом честно говорит, что БАНК УДАЛИЛ этого поставщика услуг из контрагентов, то есть из получателей платежей. Переспрашиваю. Подтверждает ответ. И ни одна ....  ни коим образом не пошевелилась как-то оповестить клиента о том, что автоплатеж больше не будет исполняться банком! Ведь Тиньков банк гарантировал исполнение автоплатежей, это ж ОНЛАЙН банк, как когда-то с гордостью мне сообщил один сотрудник службы поддержки. Я считаю это хамством. Так как по вине Тиньков банка я не оплатил в срок услугу, теперь я в должниках перед поставщиком услуг, мне начислены пени. Небольшие, но все же.  Помнится, в летнюю кампанию Тинькова по уменьшению лимитов по снятию наличных и бесплатному пополнению карты, в которую вместе с многими другими клиентами попал и я, мадам в чате на мои возмущения выдала: мало покупок совершаю картой, 38 копеек банк на мне не добирает. И убийственное (дословно): ""Надо соответствовать положительным факторам"", тогда, может, банк и снизойдет и поднимет..  может быть..  Делаю вывод, что залезть к клиенту в карман, поставить клиента в неприятное положение через хамство - это и есть то самое ""соответствие положительным факторам"" Тиньков банка.  Пока остаюсь клиентом, решил уже для себя, что до первого звонка.",0
"Все больше и больше начинаю разочаровываться в данном банке. Списывал деньги с карты Тинькофф на карту ВТБ, через сервис ВТБ онлайн, который должен был быть без комиссии, принцип такой же как у tinkoff/card2card. Тинькофф -  крохоборы и тут умудрился урвать себе копейку, а все потому, что Тинькофф посчитал, что данная операция - это ""снятие наличных"", а не покупка, хотя банк ВТБ это проводит как покупку, да и тот же Тинькофф делает то же самое. А комиссия списалась из-за того, что у меня уже был практически исчерпан лимит на снятие наличных в месяц, который я должен контролировать сам в личном кабинете и размер которого отображается с диким запозданием, т.е. самый лучший интернет банк в мире не может настроить отображение лимита в личном кабинете, браво. И чтобы контролировать этот лимит, мне нужно звонить в банк. СМС сообщение о снятии комиссии пришло аж через 3 дня после проведения операции и все это время деньги лежали на счету и я мог ими пользоваться, т.е. банк мог загнать меня в минуса.Понятно, что этим отзывом я ничего не добьюсь, банк придумает 101 отмазку типа ""сам дурак"", но для себя я выводы сделал и буду прощаться с этим банком.",0
"Мне нужно снять деньги с дебетовой карточки Тинькофф. Раз в полгода банк разрешает снять 500 тыс. руб. Если снимать через банкомат Тинькофф - лимит возрастает на 150 тысяч. руб. Итого - 650 тысяч. Так заявляет сам банк. Я верил ему. Вчера, 4 января, позвонил в колл-центр, мне подняли лимит, чтобы я мог снять 650 тыс. руб. Сегодня приехал к банкомату банка Тинькофф, обнаружил, что просто так снять не могу, позвонил еще раз - мне повысили лимит на снятие еще раз сегодня (вчерашний разговор с банком они обнулили почему-то) до 650 тысяч рублей. Пока все нормально. Когда пришло смс, разрешающее операцию снятия, я вставил карточку в банкомат Тинькофф, набрал искомую сумму и... у меня тут же заблокировали карточку. Снимаю слишком большую сумму. А вдруг я - не я! Нужно поехать домой, сфотографироваться с паспортом, написать от руки заявление, что действительно хочу снять деньги, сфотографировать/отправить в банк, а служба безопасности подумает, можно ли мне доверять и тогда, может быть, я сниму свои собственные деньги. Еще более двух часов сотрудницы банка старались мне помочь, спрашивали: где живу, какие последние операции по карточке совершал, на все вопросы ответил правильно, но - все бесполезно. Мне нельзя доверять, считает Тинькофф. Само собой, о таких унижениях - до попытки снятия собственных средств - меня никто не предупреждал. При всех звонках в колл-центр мне спокойно повышали лимит и не говорили, что заранее напишите заявление, сфотографируйтесь с паспортом вместе, спросите разрешения у службы безопасности снять свои средства,  и вообще, ""вложив в наш банк деньги, у вас будет только одна проблема: как получить их обратно"".В результате, каждый честно выполнил свою работу, колл-центр любезно предоставил мне возможность снять деньги, безопасники пресекли возможное несанкционированное снятие, все заняты делом. Ну а я понимаю, что при обращении в распоследний советский ДЕЗ у меня было бы больше прав и здравого смысла при общении с техником - смотрителем, чем при работе с банком-лидером клиентского сервиса с ""западными ценностями"". Полдня потрачено впустую,  написал заявление о разрешении мне все таки снять свои деньги.  Чувство омерзения и понимание, что все обещания Тинькова - пиар и ложь.Мораль - не держите суммы, больше 50 тысяч рублей в Тинькофф-банке. Не нарывайтесь на срыв собственных планов, траты времени и унижения.",0
"Второй день пытаюсь продать акции в Тинькофф Инвестиции и каждый раз говорят, что скоро все исправят, но в итоге теряю деньги и нервы, и на данный момент все не работает. У меня такое мнение, что они думают пока я отдыхаю они могут пользоваться моими акциями и зарабатывать на них, а мне потом копейки вернуть ""овернайт"". Буду уходить от них, хотя раньше как и многие всегда хвалил Тинькофф, но видно ошибся.",0
"Положительное впечатление от хорошей работы банка, перечеркнул принудительный перевод на другой тарифный план в одностороннем порядке. Позвонил сразу в колл центр, сказал - дескать, не хочу никуда переходить, заявки не подавал и оставьте все как есть. А там говорят - ничего не можем сделать, потом перейдете обратно, кушайте, не обляпайтесь, с новым годом.Ребята, будьте честнее, скажите: мы поднимаем тариф и это будет честно и не вызовет недовольства, кому не нравится - уйдут, но большинство останется. А вы идете путем дешевого вымораживания в надежде на невнимательность клиента.Прошу вернуть мой тарифный план на место и не в следующем расчетном периоде, как пишет система, при попытке вернуть обратно мой тарифный план, а сейчас.",0
"Добрый день. Обслуживаюсь в  Тиньков банке, как ИП. 1.01.2018 произошло списание средств в размере 990р плата за пакет ""Межбанки-без комиссии"". Обратившись в службу поддержки, мне сообщили, что Тиньков банк в одностороннем порядке подключил данный пакет услуг в качестве бонуса еще в ноябре 2017 и он действует бесплатно 2 месяца, а дальше нужно за него платить 990р. Я, как клиент банка, не осведомлена о подключении данной услуги. Согласно заключенному договору, я указала свою электронную почту и номер телефона, для того чтобы банк мог со мной связываться, но никакой информации о подключении услуги не было. А так же мне на горячей линии сообщили, что у меня с января 2018 года изменился тарифный план с продвинутого (990р в месяц) на профессиональный (4990р), так же в одностороннем порядке. Прошу Тиньков Банк вернуть списанные средства за услугу ""Межбанки-без комиссии"" и вернуть мне тарифный план ""Продвинутый"", так как эти услуги мне не нужны, согласно договора банковского обслуживания. Так выглядит сообщение на почту об изменении тарифного плана Здравствуйте, Ирина Владимировна. Мы вам кое-что приготовили к 2018 году. Новый тариф по цене старого. Пусть в новом году ваш бизнес растет и расширяется. Чтобы старые условия вас не стесняли, мы подключим тариф «Профессиональный», но до весны будем брать за него плату по-старому — 990 <U+20BD>. Если покупаете пакеты — цены на них тоже остаются прежними. Согласно закону о публичной оферте, согласно  п. 1 ст. 433 ГК РФ и ст. 438 ГК РФ. действия банка незаконны. Прошу решить данный вопрос в досудебном порядке.",0
"С большим сожалением пишу негативный отзыв о банке, но надеюсь он ускорит процесс. Проблема в следующем: 28 декабря мной была подана заявка на выпуск доп.карты на супруга. При заведении заявки система оповестила, что с держателем карты свяжутся, для назначения встречи с представителем банка. Буквально на следующий день карта уже появилась в личном кабинете, но вот с супругом так никто и не связался. Сегодня сама написала в чат с вопросом о доставке карты, специалистом было чётко обозначено время, когда супругу позвонят насчёт доставки, но вот прошёл целый день, звонок так и не поступил. Данная ситуация сильно расстраивает, ведь зная внутреннюю кухню банка (сама когда-то была сотрудником) уверена, что праздники и выходные у банка не в приоритете, онлайн-банк на то и онлайн, что работает 24/7 не взирая на праздники. И если я могу ещё понять, что получить карту не в Москве в праздники проблематично, то почему из банка не поступило ещё ни одно звонка - не ясно. Карта действительно очень нужна, и хотелось бы хотя бы понимать, возможно ли её получить в праздники? А если нет, то крайне важно получить её в первый же рабочий день.",0
"Позвонили и сказали, что одобрили. Я уточнил, дадут ли при временной прописке. Сказали, что одобрили. Ждал несколько дней, потом поехал на встречу с представителем в другой город, т.к. иначе пришлось бы ждать долго. Агент выдал карту и сказал, что через час можно активировать. Не получилось это сделать. Звоню в банк: говорят ждите, может несколько дней - проверяем. Затем в чате приложения узнал, что мне отказано из-за прописки.",0
"Свое дело, доход нормальный. Сами звонили, предлагали оформить то счет то карту, под нг решил взять кредитку - отказ. Им надо стационарный телефон фирм. Я работаю с частниками. Не самый лучший банк. Да, есть косяк, о котором я сам узнал, что должен приставам. Да и почитав отзывы о банке, понятно, что не самое лучшее.",0
"Картой Тинькофф Блэк пользуюсь в общей сложности около 2 лет. То есть в целом картой и банковским обслуживанием был доволен. 22 число - отчетная дата.1,5 месяца не пользовался картой, внес сумму 28 числа выше лимита (90 тыс), в тот же день списали комиссию за обслуживание (99 рублей).Наверняка, это правомерно, и соответствующий пункт в правилах обслуживания имеется. Но я крайне разочарован таким отношением к клиентам, и с учетом большого количества предложений карт других банков, планирую закрыть счет в Тинькофф и больше не пользоваться услугами этого банка. Банк хочет заработать 100 рублей, взяв деньги за обслуживание тех месяцев, когда по карте не было поступлений/расходов. Имеет право, он их заработал. Больше нам не по пути в таком случае. Не рекомендую.",0
"Являюсь клиентом данного банка около 4 лет. Сегодня решил взять телефон в рассрочку, было предложено три банка: Ренессанс кредит, ОТП банк и Тинькофф. Как ни странно, первые два банка рассрочку одобрили, а Тинькофф нет, хотя ни одной просрочки и кредитной карты не имею. Интересен алгоритм их отказа, ""своим"" видимо не дают. Много хороших и адекватных банков появилось, а Тинькофф видимо решил, что он единственный, в связи с данным отношением видимо перейду в более лояльный банк.",0
"Я давно хотел оформить карту банка Тинькофф и на выходных наконец-то подал заявку на получение, выбрав время доставки с 15:00 до 17:00 27 декабря.  Мне несколько раз приходили уведомления, и я был уверен, что встречусь с сотрудником банка в это время. В 16:10 я первый раз связался с сотрудником по указанному номеру, он сказал, что будет в течение часа. Второй раз я набрал ему в 17:30, сотрудник еще не доехал, я сказал, что готов его ждать до 18:00, он ответил, что будет в течение получаса. Последний раз я позвонил сотруднику в 18:15, он сказал, что будет через 15 минут, я его ждать отказался, так как у меня были другие дела. Сотрудника банка Тинькофф очень возмутило, что я не готов под него подстраиваться. Надо отметить, что сотрудник ни разу не извинился за опоздание, а только ссылался на какие-то обстоятельства и других клиентов, которые его задерживали. Он предложил мне перенести встречу на другой день, я ответил, что сделаю это сам через колл-центр, поскольку я не хочу согласовывать встречу с человеком, который не соблюдает никакие договоренности, на что работник банка ответил: ""Ну и иди на ***"". Честно говоря, во время общения с другими банками я с такими случаями никогда не сталкивался. Спасибо банку Тинькофф за этот уникальный опыт. Тем не менее остается неясным, зачем банк указывает такие точные сроки доставки, если сотрудники не могут с ними справиться, а так же обучает ли банк своих работников общению с клиентами.Надеюсь, Тинькофф банк сделает какие-то выводы из этой истории, ну а я буду изучать предложения других банков.",0
"Проживаю в Санкт-Петербурге постоянно, траты кроме СПб и и-магазинов только соседние царства еврозоны (в силу неинтересной суммы КБ, редкие).И тут в конце октября у меня в спецпредложениях появляются рестораны г. Сочи. Думаю, ошибка. Но нет, в чате банка меня долго пытаются пытаются убедить, что это верное спецпредложение именно для меня, основанное на моих индивидуальных предпочтениях! На случай, если я поеду в Сочи! Я долго пыталась донести до сотрудников мысль, что мне крайне оскорбительно иметь спецпредложения в Сочи - я ведь в своем уме и столько не выпью, чтобы по собственной воле поехать в Сочи! Все мои увещевания и негодования прошли даром - в октябре Сочи убрали, но на днях появился сначала ресторан, а потом ещё что-то из этого же региона. И тут уже сотрудники встали в четкую позицию - или терпите --- Сочи, или отказывайтесь от всех (вообще всех) спецпредложений. Т.е. на данном этапе банк откровенно выключает клиентоориентированность.Но я повторюсь: мне крайне неприятно, омерзительно, отвратительно осознавать, что я могу быть человеком, который ездит в Сочи. Мне оскорбительно иметь данные спецпредложения. Вопрос на засыпку: где чебуречная в Ижевске? Там я не была, но вдруг поеду?",0
"Сегодня у меня масса дел, связанных со здоровьем моей семьи. С утра думал по быстрому решить вопросы здесь и уехать в больницу. В 8-53 позвонил на ГЛ с просьбой увеличить лимит в ЛК. Ответили, что в течении часа всё будет сделано. Однако ни через час, и ни через два и так далее этот вопрос не решился. Несколько моих звонков превратились в пшик, письма в чате - то же самое. Сижу, как клоун у компа. Очередь к врачу профукали. ПБ на форуме тоже молчит. Что это такое, наверно я олень, а не Хрусталёв!",0
